541.0,166.0,30.0
198.0,1107.0,31.0
502.0,1228.0,7.0
697.0,974.0,6.0
1409.0,867.0,78.0
1827.0,716.0,72.0
194.0,676.0,43.0
1051.0,603.0,64.0
1731.0,1892.0,56.0
1730.0,1443.0,75.0
989.0,937.0,54.0
117.0,1318.0,76.0
1789.0,231.0,1.0
168.0,1185.0,84.0
1112.0,1917.0,22.0
494.0,94.0,30.0
358.0,764.0,6.0
779.0,1982.0,2.0
801.0,666.0,47.0
1480.0,1140.0,33.0
1052.0,965.0,45.0
115.0,506.0,56.0
1562.0,545.0,88.0
421.0,1635.0,87.0
725.0,102.0,14.0
1764.0,393.0,6.0
483.0,429.0,71.0
220.0,986.0,29.0
643.0,1416.0,17.0
914.0,1064.0,98.0
1440.0,1291.0,21.0
707.0,1533.0,82.0
898.0,843.0,96.0
725.0,940.0,55.0
41.0,1301.0,40.0
516.0,1460.0,54.0
1392.0,189.0,71.0
1018.0,1434.0,57.0
632.0,1777.0,92.0
92.0,1735.0,77.0
1303.0,24.0,6.0
527.0,125.0,70.0
1776.0,226.0,58.0
765.0,1402.0,73.0
1016.0,404.0,2.0
81.0,571.0,45.0
261.0,1718.0,12.0
1402.0,333.0,52.0
1518.0,1387.0,45.0
1465.0,456.0,46.0
1586.0,68.0,34.0
1085.0,1939.0,37.0
1080.0,1760.0,23.0
1028.0,1070.0,89.0
1537.0,311.0,13.0
1573.0,1568.0,90.0
1101.0,886.0,25.0
1745.0,1901.0,84.0
1421.0,341.0,73.0
1762.0,1420.0,79.0
971.0,1343.0,84.0
1750.0,1806.0,22.0
1926.0,1745.0,36.0
1669.0,214.0,89.0
859.0,359.0,34.0
1570.0,1262.0,90.0
974.0,1780.0,32.0
1876.0,1429.0,48.0
1784.0,1499.0,53.0
1492.0,316.0,28.0
82.0,1816.0,22.0
257.0,897.0,35.0
380.0,492.0,74.0
1356.0,1851.0,10.0
1059.0,36.0,16.0
1150.0,1224.0,94.0
844.0,1698.0,7.0
394.0,1407.0,88.0
140.0,660.0,94.0
229.0,288.0,91.0
345.0,197.0,47.0
1213.0,1517.0,98.0
1402.0,464.0,84.0
388.0,1851.0,20.0
1112.0,267.0,49.0
852.0,223.0,47.0
1667.0,1335.0,27.0
363.0,649.0,87.0
1247.0,411.0,21.0
1863.0,10.0,3.0
1697.0,808.0,81.0
423.0,195.0,89.0
556.0,757.0,64.0
535.0,1192.0,18.0
1477.0,1581.0,65.0
431.0,148.0,53.0
102.0,1406.0,17.0
324.0,1475.0,20.0
1038.0,949.0,57.0
352.0,1861.0,99.0
40.0,843.0,28.0
683.0,1233.0,19.0
1138.0,556.0,71.0
472.0,1079.0,31.0
1607.0,877.0,89.0
699.0,534.0,93.0
1625.0,824.0,59.0
60.0,775.0,50.0
1423.0,254.0,71.0
1953.0,309.0,70.0
244.0,878.0,26.0
1375.0,1248.0,77.0
1572.0,1712.0,18.0
543.0,1575.0,95.0
707.0,1672.0,75.0
1884.0,1652.0,13.0
1859.0,706.0,50.0
1198.0,1097.0,98.0
1921.0,780.0,52.0
1951.0,411.0,18.0
807.0,1047.0,65.0
708.0,182.0,89.0
1832.0,53.0,96.0
446.0,1247.0,11.0
1319.0,1906.0,38.0
1841.0,1201.0,15.0
1730.0,1644.0,86.0
189.0,680.0,8.0
1477.0,1756.0,74.0
1400.0,484.0,21.0
332.0,1351.0,95.0
995.0,1341.0,16.0
1172.0,1879.0,59.0
438.0,1633.0,78.0
103.0,1954.0,21.0
637.0,1530.0,73.0
1986.0,1348.0,95.0
1134.0,1701.0,34.0
498.0,242.0,68.0
1687.0,227.0,9.0
1182.0,1312.0,97.0
1808.0,1452.0,26.0
1580.0,1787.0,1.0
1999.0,633.0,66.0
1346.0,643.0,11.0
1722.0,1044.0,8.0
920.0,1943.0,4.0
1508.0,1749.0,68.0
993.0,1352.0,11.0
1523.0,400.0,39.0
1090.0,318.0,31.0
268.0,750.0,62.0
1807.0,937.0,70.0
787.0,1516.0,74.0
1233.0,130.0,53.0
413.0,716.0,53.0
187.0,1977.0,10.0
1845.0,125.0,7.0
142.0,458.0,59.0
716.0,152.0,26.0
928.0,1545.0,91.0
1700.0,459.0,57.0
966.0,1092.0,99.0
1056.0,298.0,44.0
1254.0,1293.0,79.0
151.0,1219.0,90.0
1496.0,742.0,89.0
102.0,570.0,69.0
500.0,775.0,51.0
534.0,1039.0,95.0
64.0,32.0,57.0
571.0,1620.0,3.0
1232.0,1975.0,13.0
1845.0,240.0,41.0
1300.0,1753.0,1.0
769.0,1578.0,61.0
1264.0,1391.0,19.0
72.0,582.0,40.0
1776.0,1081.0,16.0
1293.0,472.0,80.0
1332.0,246.0,47.0
576.0,381.0,10.0
1881.0,698.0,67.0
742.0,1208.0,91.0
975.0,853.0,72.0
521.0,1616.0,5.0
590.0,1128.0,89.0
1915.0,1133.0,98.0
68.0,310.0,75.0
1779.0,1675.0,24.0
276.0,1439.0,38.0
499.0,669.0,54.0
396.0,1868.0,48.0
120.0,1964.0,17.0
874.0,44.0,38.0
1904.0,799.0,81.0
1231.0,563.0,48.0
1834.0,837.0,83.0
989.0,1381.0,59.0
446.0,508.0,58.0
469.0,1202.0,61.0
1237.0,462.0,68.0
1624.0,1398.0,10.0
12.0,374.0,9.0
26.0,1980.0,40.0
484.0,749.0,49.0
1183.0,1372.0,27.0
1562.0,1054.0,50.0
1919.0,904.0,33.0
181.0,1457.0,87.0
1408.0,1864.0,59.0
1260.0,746.0,47.0
1715.0,902.0,48.0
1902.0,1778.0,29.0
1455.0,303.0,25.0
1467.0,63.0,51.0
506.0,1177.0,72.0
150.0,1680.0,54.0
653.0,1210.0,60.0
205.0,1440.0,95.0
207.0,1549.0,94.0
75.0,343.0,73.0
1575.0,1466.0,97.0
1814.0,1273.0,56.0
1159.0,542.0,67.0
1526.0,202.0,45.0
693.0,1770.0,40.0
118.0,304.0,69.0
979.0,1482.0,10.0
1794.0,1970.0,42.0
1741.0,452.0,92.0
327.0,445.0,4.0
852.0,16.0,40.0
378.0,1259.0,48.0
1623.0,1636.0,27.0
1792.0,1473.0,41.0
139.0,1570.0,77.0
302.0,1727.0,12.0
1053.0,990.0,7.0
1232.0,1414.0,3.0
87.0,1373.0,28.0
1301.0,933.0,91.0
279.0,998.0,71.0
390.0,328.0,17.0
759.0,1689.0,47.0
207.0,109.0,72.0
863.0,1135.0,79.0
1811.0,1910.0,54.0
1885.0,1698.0,10.0
594.0,1138.0,92.0
1950.0,57.0,19.0
1984.0,1075.0,88.0
681.0,1439.0,38.0
1674.0,1719.0,67.0
605.0,1273.0,77.0
565.0,1828.0,20.0
956.0,1893.0,82.0
1686.0,827.0,1.0
1511.0,1800.0,19.0
1301.0,29.0,74.0
1270.0,1632.0,72.0
278.0,1045.0,72.0
460.0,12.0,23.0
188.0,1498.0,42.0
528.0,1820.0,95.0
1038.0,1405.0,74.0
1780.0,895.0,1.0
297.0,785.0,36.0
1213.0,298.0,8.0
491.0,296.0,63.0
614.0,820.0,4.0
1780.0,331.0,42.0
67.0,764.0,29.0
875.0,1850.0,54.0
1507.0,334.0,48.0
1093.0,1038.0,90.0
942.0,1667.0,53.0
200.0,58.0,25.0
1022.0,184.0,79.0
825.0,585.0,4.0
1847.0,1031.0,72.0
1610.0,803.0,47.0
89.0,1144.0,58.0
1580.0,97.0,52.0
1582.0,1560.0,10.0
1970.0,1258.0,14.0
1252.0,899.0,43.0
1196.0,121.0,84.0
633.0,1242.0,84.0
746.0,1388.0,33.0
614.0,1541.0,96.0
405.0,1879.0,12.0
837.0,427.0,11.0
1920.0,393.0,44.0
264.0,1201.0,61.0
1046.0,890.0,78.0
27.0,320.0,64.0
1232.0,1246.0,92.0
1799.0,1512.0,52.0
1141.0,1496.0,3.0
483.0,88.0,24.0
310.0,1759.0,1.0
1667.0,500.0,89.0
1295.0,842.0,56.0
737.0,1276.0,36.0
1442.0,1788.0,16.0
186.0,1504.0,5.0
1718.0,1991.0,71.0
1721.0,978.0,58.0
565.0,12.0,26.0
1387.0,268.0,84.0
798.0,362.0,47.0
1993.0,1172.0,95.0
1082.0,950.0,37.0
1568.0,525.0,64.0
488.0,1047.0,94.0
57.0,334.0,93.0
465.0,46.0,9.0
1538.0,388.0,13.0
1617.0,1953.0,2.0
460.0,722.0,56.0
633.0,553.0,42.0
1991.0,1854.0,75.0
892.0,1035.0,52.0
1166.0,215.0,35.0
508.0,1931.0,95.0
172.0,100.0,56.0
486.0,1828.0,57.0
1838.0,1230.0,75.0
1979.0,1392.0,61.0
839.0,1452.0,2.0
525.0,1350.0,60.0
791.0,208.0,31.0
1981.0,19.0,21.0
1230.0,1397.0,62.0
1560.0,968.0,35.0
592.0,1251.0,18.0
1263.0,1868.0,36.0
858.0,1743.0,57.0
1049.0,1244.0,5.0
320.0,1972.0,39.0
748.0,1649.0,69.0
1930.0,1062.0,87.0
1600.0,397.0,24.0
708.0,646.0,31.0
572.0,1247.0,62.0
888.0,659.0,13.0
269.0,978.0,10.0
1617.0,1830.0,86.0
569.0,1946.0,49.0
1357.0,58.0,45.0
1454.0,1176.0,86.0
1248.0,865.0,8.0
1489.0,625.0,17.0
291.0,1776.0,88.0
372.0,804.0,3.0
428.0,1457.0,21.0
100.0,975.0,67.0
570.0,1018.0,11.0
814.0,477.0,82.0
767.0,1175.0,19.0
446.0,1876.0,92.0
468.0,1849.0,6.0
470.0,1514.0,36.0
1871.0,79.0,72.0
127.0,1524.0,77.0
1165.0,1026.0,44.0
867.0,344.0,40.0
1101.0,1918.0,14.0
778.0,352.0,76.0
549.0,1944.0,42.0
1841.0,1933.0,23.0
1950.0,1079.0,31.0
1858.0,1311.0,34.0
1161.0,1821.0,65.0
201.0,1677.0,37.0
1688.0,769.0,76.0
1413.0,945.0,65.0
1327.0,1383.0,12.0
700.0,837.0,68.0
1027.0,1335.0,72.0
352.0,1977.0,47.0
622.0,32.0,47.0
1641.0,1537.0,35.0
1773.0,797.0,80.0
844.0,442.0,61.0
459.0,631.0,12.0
12.0,690.0,26.0
1694.0,25.0,74.0
296.0,980.0,63.0
1689.0,4.0,81.0
477.0,345.0,3.0
1990.0,1142.0,7.0
235.0,1991.0,29.0
486.0,1821.0,17.0
196.0,529.0,75.0
853.0,948.0,8.0
330.0,144.0,56.0
114.0,354.0,8.0
1259.0,144.0,19.0
1206.0,205.0,32.0
173.0,513.0,55.0
1948.0,557.0,31.0
361.0,1082.0,16.0
1822.0,206.0,23.0
1391.0,1633.0,83.0
897.0,497.0,42.0
1053.0,315.0,13.0
921.0,477.0,88.0
122.0,988.0,45.0
873.0,1633.0,79.0
1723.0,679.0,16.0
1570.0,842.0,92.0
326.0,1223.0,66.0
818.0,70.0,20.0
638.0,1201.0,76.0
24.0,1007.0,81.0
1625.0,899.0,27.0
1801.0,1130.0,57.0
1183.0,1300.0,69.0
1416.0,1447.0,81.0
1077.0,520.0,62.0
188.0,200.0,16.0
1881.0,1752.0,19.0
625.0,1154.0,15.0
430.0,1410.0,99.0
1598.0,1153.0,99.0
158.0,302.0,68.0
484.0,1096.0,74.0
1482.0,469.0,23.0
1212.0,445.0,20.0
465.0,846.0,7.0
975.0,1134.0,28.0
1246.0,1270.0,56.0
1363.0,1539.0,19.0
1653.0,1178.0,48.0
170.0,1457.0,72.0
412.0,1471.0,25.0
1294.0,209.0,51.0
638.0,1101.0,40.0
1913.0,1527.0,69.0
1999.0,963.0,66.0
497.0,686.0,85.0
1760.0,573.0,6.0
1628.0,335.0,53.0
1140.0,555.0,29.0
1549.0,324.0,26.0
624.0,1399.0,2.0
1233.0,165.0,9.0
874.0,452.0,84.0
1347.0,325.0,88.0
664.0,490.0,62.0
527.0,596.0,61.0
1838.0,802.0,44.0
747.0,599.0,17.0
1990.0,274.0,15.0
548.0,142.0,71.0
1765.0,1108.0,16.0
880.0,1950.0,11.0
286.0,49.0,58.0
1159.0,1020.0,13.0
37.0,862.0,97.0
1487.0,589.0,98.0
1607.0,213.0,68.0
809.0,1527.0,14.0
181.0,1800.0,41.0
322.0,221.0,44.0
282.0,960.0,73.0
495.0,1484.0,64.0
768.0,807.0,99.0
1770.0,791.0,15.0
1449.0,287.0,66.0
722.0,1317.0,13.0
832.0,139.0,83.0
530.0,1351.0,3.0
1897.0,298.0,55.0
752.0,1453.0,64.0
900.0,1615.0,7.0
1195.0,1921.0,69.0
1255.0,1800.0,68.0
900.0,1240.0,69.0
1535.0,1198.0,67.0
1580.0,1657.0,90.0
22.0,1136.0,8.0
1695.0,172.0,96.0
1034.0,165.0,96.0
147.0,1968.0,44.0
1750.0,544.0,19.0
1001.0,1424.0,56.0
1167.0,1644.0,80.0
1843.0,512.0,60.0
269.0,359.0,4.0
699.0,343.0,13.0
622.0,722.0,52.0
1584.0,5.0,16.0
1691.0,208.0,9.0
322.0,168.0,42.0
858.0,1539.0,57.0
1717.0,1418.0,24.0
484.0,1810.0,74.0
1877.0,459.0,87.0
950.0,1943.0,75.0
801.0,1837.0,64.0
566.0,460.0,15.0
1712.0,388.0,84.0
1210.0,762.0,94.0
1324.0,1584.0,70.0
1860.0,1989.0,4.0
1720.0,1278.0,68.0
492.0,1331.0,1.0
444.0,1693.0,71.0
617.0,1153.0,23.0
1282.0,1459.0,26.0
121.0,900.0,71.0
12.0,1376.0,39.0
272.0,1052.0,91.0
1057.0,1140.0,42.0
1999.0,623.0,2.0
495.0,1753.0,33.0
676.0,1007.0,20.0
1759.0,813.0,69.0
1441.0,1135.0,23.0
214.0,860.0,44.0
531.0,1321.0,77.0
32.0,809.0,95.0
199.0,221.0,57.0
1373.0,153.0,9.0
1202.0,929.0,17.0
603.0,1590.0,4.0
1713.0,340.0,69.0
283.0,1042.0,87.0
1643.0,1343.0,9.0
1847.0,811.0,69.0
1946.0,1851.0,23.0
160.0,508.0,5.0
1317.0,1344.0,98.0
842.0,884.0,72.0
629.0,697.0,21.0
1016.0,1663.0,32.0
121.0,85.0,60.0
102.0,527.0,23.0
1581.0,604.0,60.0
1907.0,1542.0,30.0
1329.0,1373.0,18.0
230.0,377.0,53.0
1303.0,496.0,91.0
1473.0,92.0,78.0
1172.0,414.0,58.0
307.0,611.0,58.0
1091.0,1918.0,52.0
1938.0,991.0,48.0
859.0,1614.0,52.0
253.0,18.0,50.0
787.0,676.0,62.0
702.0,1879.0,59.0
489.0,728.0,79.0
973.0,98.0,17.0
1276.0,1138.0,51.0
162.0,810.0,25.0
1918.0,896.0,57.0
1324.0,1650.0,42.0
1106.0,34.0,67.0
814.0,1168.0,18.0
936.0,1331.0,54.0
174.0,707.0,42.0
1023.0,928.0,55.0
490.0,1357.0,54.0
1575.0,949.0,26.0
1272.0,1005.0,54.0
1531.0,1598.0,49.0
242.0,739.0,68.0
1216.0,1443.0,58.0
1055.0,35.0,9.0
367.0,285.0,24.0
65.0,854.0,79.0
754.0,478.0,38.0
1392.0,1542.0,29.0
209.0,908.0,22.0
1093.0,14.0,91.0
1252.0,664.0,16.0
1623.0,936.0,6.0
879.0,812.0,46.0
293.0,1647.0,27.0
1386.0,1296.0,21.0
1174.0,293.0,37.0
1158.0,510.0,12.0
427.0,1787.0,42.0
1367.0,1115.0,88.0
1281.0,394.0,35.0
1161.0,1749.0,67.0
1232.0,859.0,5.0
898.0,686.0,43.0
1520.0,1394.0,53.0
1988.0,1478.0,49.0
1626.0,1590.0,55.0
606.0,593.0,25.0
1672.0,1971.0,93.0
1737.0,447.0,88.0
685.0,1963.0,89.0
1774.0,1.0,85.0
1140.0,1338.0,72.0
49.0,852.0,72.0
122.0,913.0,64.0
1946.0,1316.0,92.0
1006.0,1100.0,24.0
1885.0,411.0,95.0
337.0,1604.0,8.0
1287.0,32.0,8.0
32.0,445.0,64.0
833.0,1149.0,30.0
252.0,1108.0,35.0
1572.0,448.0,4.0
1888.0,1532.0,99.0
1747.0,1856.0,37.0
368.0,726.0,6.0
1924.0,361.0,33.0
475.0,1168.0,72.0
1456.0,327.0,41.0
986.0,1316.0,49.0
1109.0,1863.0,19.0
854.0,611.0,81.0
1950.0,349.0,94.0
378.0,133.0,71.0
285.0,1967.0,11.0
1964.0,305.0,22.0
1541.0,1176.0,90.0
524.0,1670.0,76.0
1630.0,410.0,23.0
1544.0,681.0,50.0
1188.0,1116.0,46.0
765.0,1869.0,44.0
1741.0,274.0,21.0
3.0,886.0,12.0
1719.0,1188.0,76.0
1376.0,683.0,30.0
1884.0,223.0,76.0
758.0,1559.0,4.0
1532.0,63.0,13.0
315.0,1532.0,85.0
38.0,632.0,33.0
1870.0,1465.0,64.0
588.0,1134.0,2.0
781.0,1505.0,3.0
1526.0,905.0,74.0
239.0,1366.0,36.0
1985.0,1435.0,19.0
986.0,359.0,45.0
37.0,1413.0,9.0
1823.0,536.0,22.0
1816.0,1489.0,94.0
1840.0,1620.0,5.0
1560.0,1137.0,46.0
1943.0,1496.0,24.0
644.0,1464.0,68.0
451.0,1608.0,81.0
1132.0,23.0,72.0
1258.0,27.0,60.0
489.0,400.0,34.0
1615.0,1214.0,29.0
225.0,123.0,43.0
582.0,804.0,87.0
1168.0,1054.0,80.0
1461.0,541.0,54.0
1458.0,1980.0,85.0
1948.0,1298.0,50.0
1830.0,343.0,85.0
672.0,1842.0,49.0
998.0,700.0,93.0
1372.0,1492.0,89.0
1842.0,1624.0,69.0
897.0,1579.0,14.0
1971.0,586.0,57.0
115.0,1604.0,64.0
1462.0,985.0,80.0
1919.0,750.0,5.0
1491.0,1526.0,50.0
1087.0,1933.0,7.0
1453.0,383.0,55.0
245.0,226.0,6.0
321.0,926.0,15.0
1780.0,919.0,24.0
1898.0,227.0,60.0
1191.0,352.0,94.0
1673.0,1691.0,49.0
1162.0,1812.0,34.0
815.0,865.0,71.0
1599.0,1958.0,26.0
14.0,303.0,77.0
1632.0,1141.0,12.0
131.0,1008.0,7.0
659.0,1490.0,64.0
836.0,740.0,4.0
1268.0,1049.0,30.0
701.0,1845.0,36.0
640.0,1841.0,29.0
491.0,1886.0,69.0
1528.0,137.0,70.0
1206.0,1620.0,45.0
421.0,869.0,87.0
1370.0,1628.0,60.0
1066.0,1671.0,92.0
1356.0,1385.0,84.0
1065.0,264.0,5.0
1755.0,1523.0,38.0
664.0,56.0,2.0
1525.0,1376.0,2.0
805.0,938.0,86.0
427.0,405.0,36.0
710.0,1385.0,64.0
1701.0,510.0,46.0
1846.0,386.0,12.0
745.0,1023.0,26.0
56.0,1791.0,72.0
1868.0,742.0,98.0
1396.0,946.0,83.0
1216.0,1497.0,72.0
99.0,779.0,80.0
1469.0,1330.0,55.0
1972.0,1328.0,43.0
102.0,648.0,1.0
1882.0,1184.0,38.0
1709.0,22.0,23.0
1098.0,1661.0,84.0
288.0,1271.0,89.0
506.0,413.0,7.0
104.0,131.0,14.0
475.0,17.0,29.0
474.0,561.0,29.0
1962.0,862.0,56.0
746.0,1293.0,35.0
308.0,7.0,11.0
425.0,1312.0,27.0
1173.0,705.0,89.0
398.0,1758.0,72.0
1483.0,1515.0,5.0
1699.0,1476.0,69.0
187.0,1966.0,9.0
803.0,1776.0,73.0
1175.0,720.0,56.0
1116.0,98.0,46.0
789.0,1279.0,63.0
1137.0,597.0,43.0
464.0,1856.0,4.0
501.0,556.0,98.0
1803.0,1072.0,32.0
512.0,933.0,7.0
222.0,1659.0,79.0
1888.0,432.0,58.0
1990.0,1265.0,73.0
138.0,775.0,25.0
180.0,1558.0,57.0
846.0,1685.0,61.0
1151.0,1964.0,78.0
1832.0,240.0,21.0
685.0,817.0,98.0
1659.0,1457.0,31.0
936.0,1026.0,99.0
922.0,1190.0,76.0
939.0,1596.0,37.0
1341.0,571.0,36.0
319.0,240.0,17.0
459.0,232.0,72.0
1177.0,1785.0,65.0
1043.0,790.0,15.0
67.0,218.0,38.0
314.0,1330.0,52.0
833.0,1621.0,34.0
918.0,750.0,80.0
1833.0,193.0,66.0
1359.0,463.0,59.0
604.0,1628.0,10.0
1604.0,1443.0,23.0
1373.0,628.0,58.0
1326.0,685.0,7.0
1937.0,110.0,3.0
717.0,501.0,69.0
133.0,1532.0,57.0
1116.0,1702.0,70.0
1658.0,242.0,64.0
351.0,477.0,82.0
805.0,1705.0,16.0
513.0,917.0,56.0
881.0,789.0,8.0
1130.0,826.0,42.0
998.0,1855.0,1.0
1014.0,764.0,81.0
1235.0,456.0,18.0
1093.0,417.0,53.0
1452.0,1991.0,61.0
1030.0,802.0,51.0
313.0,1651.0,82.0
468.0,584.0,8.0
1151.0,444.0,17.0
1301.0,1111.0,27.0
1292.0,471.0,67.0
1868.0,928.0,74.0
1338.0,1060.0,64.0
1413.0,424.0,18.0
1855.0,336.0,95.0
1606.0,1655.0,87.0
1498.0,721.0,8.0
1476.0,928.0,8.0
1232.0,724.0,68.0
1348.0,324.0,19.0
441.0,835.0,44.0
1480.0,1503.0,22.0
1090.0,1989.0,91.0
1240.0,1315.0,74.0
573.0,190.0,59.0
881.0,1176.0,35.0
1903.0,1515.0,66.0
1256.0,1926.0,54.0
1927.0,836.0,12.0
199.0,1227.0,25.0
307.0,1011.0,51.0
9.0,1907.0,9.0
346.0,795.0,65.0
1140.0,965.0,61.0
574.0,1597.0,77.0
1742.0,774.0,75.0
1899.0,514.0,27.0
1035.0,1331.0,50.0
1916.0,847.0,50.0
1680.0,1235.0,5.0
394.0,913.0,7.0
1088.0,1154.0,95.0
599.0,1561.0,44.0
1612.0,600.0,26.0
1303.0,171.0,11.0
1757.0,840.0,73.0
6.0,1050.0,93.0
1613.0,1867.0,49.0
537.0,586.0,65.0
323.0,1529.0,35.0
1233.0,228.0,22.0
1631.0,1057.0,95.0
379.0,1755.0,66.0
1021.0,166.0,5.0
320.0,1879.0,50.0
1890.0,524.0,80.0
1205.0,1198.0,35.0
1613.0,418.0,22.0
479.0,486.0,64.0
778.0,1082.0,63.0
1252.0,852.0,97.0
935.0,1177.0,72.0
305.0,1768.0,1.0
632.0,903.0,8.0
498.0,680.0,71.0
167.0,253.0,93.0
933.0,582.0,77.0
1051.0,1517.0,14.0
1985.0,1701.0,66.0
546.0,192.0,8.0
1043.0,832.0,2.0
1465.0,1230.0,28.0
26.0,625.0,68.0
1715.0,795.0,6.0
1669.0,670.0,54.0
771.0,1685.0,68.0
1788.0,889.0,92.0
136.0,1106.0,78.0
346.0,1127.0,31.0
1874.0,762.0,6.0
1300.0,1673.0,68.0
1138.0,1866.0,87.0
1579.0,894.0,40.0
160.0,1424.0,2.0
1370.0,1254.0,89.0
371.0,1743.0,43.0
1982.0,363.0,29.0
1293.0,1915.0,4.0
363.0,194.0,27.0
756.0,1743.0,2.0
229.0,1689.0,19.0
955.0,1099.0,74.0
1200.0,308.0,19.0
270.0,29.0,26.0
1726.0,918.0,93.0
125.0,52.0,43.0
92.0,1315.0,68.0
987.0,1905.0,15.0
243.0,273.0,51.0
583.0,1154.0,25.0
1840.0,308.0,24.0
972.0,1621.0,31.0
353.0,1845.0,72.0
127.0,506.0,23.0
1452.0,1888.0,24.0
1930.0,1741.0,34.0
1017.0,1134.0,62.0
1403.0,1161.0,89.0
440.0,1512.0,81.0
1956.0,818.0,24.0
1405.0,284.0,56.0
1380.0,1595.0,87.0
315.0,352.0,5.0
960.0,47.0,18.0
629.0,935.0,67.0
406.0,173.0,56.0
570.0,1933.0,42.0
947.0,347.0,45.0
1373.0,506.0,60.0
376.0,1378.0,69.0
1973.0,1442.0,54.0
840.0,1894.0,36.0
1961.0,1064.0,46.0
1579.0,772.0,3.0
373.0,1384.0,61.0
875.0,270.0,23.0
769.0,888.0,92.0
1647.0,655.0,75.0
652.0,419.0,6.0
363.0,1923.0,72.0
1951.0,769.0,50.0
1143.0,484.0,8.0
422.0,1295.0,99.0
1026.0,1552.0,38.0
858.0,986.0,84.0
986.0,1833.0,15.0
880.0,644.0,72.0
1260.0,28.0,26.0
667.0,77.0,69.0
773.0,910.0,22.0
1806.0,1084.0,98.0
1493.0,1291.0,57.0
1495.0,592.0,87.0
1187.0,579.0,29.0
47.0,1898.0,51.0
1377.0,226.0,69.0
796.0,1834.0,84.0
868.0,473.0,50.0
98.0,1786.0,52.0
370.0,947.0,6.0
763.0,1092.0,91.0
396.0,89.0,47.0
669.0,821.0,6.0
1287.0,1697.0,73.0
1532.0,784.0,5.0
625.0,564.0,1.0
809.0,1554.0,82.0
371.0,747.0,64.0
879.0,338.0,27.0
1942.0,94.0,2.0
459.0,1095.0,35.0
1911.0,1183.0,97.0
958.0,45.0,98.0
433.0,393.0,39.0
1078.0,1524.0,8.0
